Time (UNIX ms),Is Jamming,Jammer TX Gain,Reporting Time Offset (ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,PHY.NPrbDl,PHY.DerivedRssiDl (dBm),PHY.DerivedRsrqDl (dB),PUSCH.Snr (dB),PUCCH.Snr (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,DRB.DerivedCQIDl,PHY.CqiWb1TbDl,PHY.CqiWb2TbDl,
1754585403800,1,52,0,39,0,0,47.00,2.42,0.29,217,50,,,,,,,0,5,,0.00,37.00,35.00,0,0,0.03,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585404800,1,52,0,39,0,0,0.00,2.24,0.19,206,669,,,,,,,0,5,,0.00,38.00,35.00,0,0,0.07,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585405800,1,52,0,39,0,0,0.00,1.33,0.21,163,50,,,,,,,0,5,,0.00,38.00,32.00,0,0,0.02,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585406800,1,52,0,39,0,0,0.00,1.39,0.31,213,664,,,,,,,0,5,,0.00,37.00,33.00,0,0,0.08,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585407800,1,52,0,39,0,0,0.00,1.52,0.21,173,50,,,,,,,0,5,,0.00,38.00,36.00,0,0,0.03,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585408800,1,52,0,39,0,0,0.00,1.58,0.31,219,669,,,,,,,0,5,,0.00,38.00,34.00,0,0,0.08,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585409800,1,52,0,39,0,0,99.00,1.90,0.19,197,50,,,,,,,0,5,,0.00,38.00,32.00,0,0,0.03,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585410800,1,52,0,39,0,0,0.00,3.19,0.30,278,664,,,,,,,0,5,,0.00,37.00,34.00,0,0,0.08,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585411800,1,52,0,39,0,0,0.00,0.64,0.10,133,50,,,,,,,0,5,,0.00,37.00,36.00,0,0,0.03,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585412800,1,52,0,39,0,0,0.00,2.56,0.42,298,669,,,,,,,0,5,,0.00,39.00,36.00,0,0,0.08,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585413800,1,52,0,39,0,0,0.00,0.64,0.10,138,50,,,,,,,0,5,,0.00,34.50,37.00,0,0,0.03,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585414800,1,52,0,39,0,0,0.00,2.56,0.42,293,669,,,,,,,0,5,,0.00,37.50,36.00,0,0,0.08,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585415800,1,52,0,39,0,0,0.00,0.00,0.00,81,50,,,,,,,0,5,,0.00,37.50,37.00,0,0,0.03,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585416800,1,52,0,39,0,0,0.00,5.46,0.46,412,664,,,,,,,0,5,,0.00,41.00,38.00,0,0,0.09,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585417800,0,0,0,39,0,0,0.00,0.00,0.00,85,50,,,,,,,0,5,,0.00,38.50,38.00,0,0,0.03,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585418800,0,0,0,39,12,11,0.00,17.41,12.61,938,724,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,6,5,-47.22,6.88,39.00,38.00,0,0,0.02,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585419800,0,0,0,39,17,10,0.00,19.55,11.35,736,759,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,12,5,-47.22,6.88,60.00,40.00,0,1,0.01,0.00,0.31,0.02,0.00,0.00,1,0,0,
1754585420800,0,0,0,39,0,0,0.00,2.18,0.78,130,729,-64.92,-65.00,-65.00,-65.00,-65.00,-64.00,13,5,-47.14,6.89,39.00,37.00,0,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585421800,0,0,0,39,0,0,0.00,0.74,0.74,35,428,-64.75,-65.00,-65.00,-65.00,-64.50,-64.00,12,5,-46.97,6.89,39.50,36.00,1,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585422800,0,0,0,39,0,0,0.00,0.74,0.78,75,421,-64.77,-65.00,-65.00,-65.00,-65.00,-64.00,13,5,-46.99,6.89,59.50,38.00,2,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585423800,0,0,0,39,0,0,0.00,0.74,0.78,75,426,-64.92,-65.00,-65.00,-65.00,-65.00,-64.00,12,5,-47.14,6.89,38.50,37.00,2,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585424800,0,0,0,39,0,0,0.00,0.74,0.82,40,719,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,13,5,-47.22,6.88,38.00,38.00,0,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585425800,0,0,0,39,0,0,0.00,2.18,0.82,90,729,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,12,5,-47.22,6.88,38.50,40.00,0,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585426800,0,0,0,39,0,0,0.00,2.18,0.82,90,746,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,13,5,-47.22,6.88,39.00,39.00,0,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585427800,0,0,0,39,0,0,0.00,2.18,0.82,90,739,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,12,5,-47.22,6.88,38.50,39.00,0,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585428800,0,0,0,39,0,0,0.00,0.74,0.82,40,734,-64.85,-65.00,-65.00,-65.00,-65.00,-64.00,13,5,-47.06,6.89,38.00,38.00,0,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585429800,0,0,0,39,0,0,0.00,0.74,0.82,40,729,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,12,5,-46.72,6.90,60.00,36.00,1,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585430800,0,0,0,39,0,0,0.00,2.18,0.82,90,739,-64.23,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.45,6.91,38.50,34.00,0,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585431800,0,0,0,39,0,0,0.00,2.18,0.82,90,756,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.30,6.92,39.00,34.00,0,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585432800,0,0,0,39,0,0,0.00,2.18,0.82,90,749,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,34.00,1,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585433800,0,0,0,39,0,0,0.00,0.74,0.82,40,744,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.30,6.92,38.00,34.00,0,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585434800,0,0,0,39,0,0,0.00,0.74,0.82,40,739,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.30,6.92,37.50,33.00,2,0,0.00,0.00,0.31,0.02,0.00,0.00,0,0,0,
1754585435800,0,0,0,39,0,0,0.00,2.18,0.82,90,749,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,35.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585436800,0,0,0,39,0,0,0.00,2.18,0.82,90,766,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.50,37.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585437800,0,0,0,39,0,0,0.00,2.18,0.80,90,749,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,39.00,34.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585438800,0,0,0,39,0,0,156.00,0.74,0.85,40,764,-64.23,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.45,6.91,40.50,35.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585439800,0,0,0,39,0,0,173.00,0.74,0.82,40,749,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.30,6.92,38.50,35.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585440800,0,0,0,39,0,0,18.00,1.46,0.80,105,749,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,34.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585441800,0,0,0,39,0,0,212.00,1.46,0.82,65,776,-64.33,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.55,6.91,37.50,33.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585442800,0,0,0,39,4,1,247.00,6.59,2.12,293,769,-64.38,-65.00,-65.00,-64.00,-64.00,-64.00,13,106,-33.34,204.70,18.50,35.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585443800,0,0,0,39,0,0,0.00,0.00,0.02,5,165,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,38.50,34.00,0,1,0.00,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754585444800,0,0,0,39,0,3,0.00,0.74,3.19,40,744,-64.38,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.60,6.91,38.00,36.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585445800,0,0,0,39,0,0,0.00,0.74,0.82,80,759,-64.33,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.55,6.91,39.00,37.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585446800,0,0,0,39,0,0,0.00,2.18,0.82,90,769,-64.69,-65.00,-65.00,-65.00,-64.00,-64.00,13,5,-46.91,6.90,39.50,35.00,0,1,0.00,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754585447800,0,0,0,39,0,0,0.00,2.18,0.82,81,781,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,12,5,-47.22,6.88,39.50,37.00,0,1,0.00,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754585448800,0,0,0,39,0,0,0.00,2.18,0.82,90,784,-64.77,-65.00,-65.00,-65.00,-65.00,-64.00,13,5,-46.99,6.89,38.00,35.00,0,1,0.00,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754585449800,0,0,0,39,0,0,0.00,0.74,0.78,80,769,-64.75,-65.00,-65.00,-65.00,-64.50,-64.00,12,5,-46.97,6.89,39.00,36.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585450800,0,0,0,39,0,0,0.00,0.74,0.90,40,769,-64.62,-65.00,-65.00,-65.00,-64.00,-64.00,13,5,-46.83,6.90,39.00,37.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585451800,0,0,0,39,0,0,0.00,2.18,0.79,63,779,-64.75,-65.00,-65.00,-65.00,-64.50,-64.00,12,5,-46.97,6.89,38.50,38.00,0,1,0.00,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754585452800,0,0,0,39,0,0,0.00,2.18,0.82,42,791,-64.77,-65.00,-65.00,-65.00,-65.00,-64.00,13,5,-46.99,6.89,38.50,36.00,0,3,0.00,0.00,0.30,0.02,0.00,0.00,3,0,0,
1754585453800,0,0,0,39,0,0,0.00,2.18,0.82,61,794,-64.83,-65.00,-65.00,-65.00,-65.00,-64.00,12,5,-47.05,6.89,39.00,36.00,0,2,0.00,0.00,0.30,0.02,0.00,0.00,2,0,0,
1754585454800,0,0,0,39,0,0,0.00,0.74,0.78,33,779,-64.85,-65.00,-65.00,-65.00,-65.00,-64.00,13,5,-47.06,6.89,39.00,36.00,0,3,0.00,0.00,0.30,0.02,0.00,0.00,3,0,0,
1754585455800,0,0,0,39,0,0,0.00,0.74,1.22,20,779,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,12,5,-47.22,6.88,38.50,37.00,0,4,0.00,0.00,0.30,0.02,0.00,0.00,3,0,0,
1754585456800,0,0,0,39,0,0,0.00,2.18,0.66,31,789,-64.92,-65.00,-65.00,-65.00,-65.00,-64.00,13,5,-47.14,6.89,38.50,36.00,0,6,0.00,0.00,0.30,0.02,0.00,0.00,4,0,0,
1754585457800,0,0,0,39,0,0,0.00,2.18,0.86,30,801,-64.92,-65.00,-65.00,-65.00,-65.00,-64.00,12,5,-47.14,6.89,39.50,37.00,0,6,0.00,0.00,0.30,0.02,0.00,0.00,4,0,0,
1754585458800,0,0,0,39,0,0,0.00,2.18,0.86,36,804,-64.77,-65.00,-65.00,-65.00,-65.00,-64.00,13,5,-46.99,6.89,39.50,37.00,0,6,0.00,0.00,0.30,0.02,0.00,0.00,4,0,0,
1754585459800,0,0,0,39,0,0,0.00,0.74,0.75,20,789,-64.92,-65.00,-65.00,-65.00,-65.00,-64.00,12,5,-47.14,6.89,38.00,37.00,0,4,0.00,0.00,0.30,0.02,0.00,0.00,3,0,0,
1754585460800,0,0,0,39,0,0,0.00,0.74,0.89,25,789,-64.62,-65.00,-65.00,-65.00,-64.00,-64.00,13,5,-46.83,6.90,38.50,37.00,0,2,0.00,0.00,0.30,0.02,0.00,0.00,2,0,0,
1754585461800,0,0,0,39,0,0,0.00,2.18,0.76,130,789,-64.42,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.64,6.91,40.00,35.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585462800,0,0,0,39,0,0,0.00,0.74,0.86,35,471,-64.38,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.60,6.91,39.50,34.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585463800,0,0,0,39,0,0,0.00,2.18,0.75,90,789,-64.42,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.64,6.91,38.50,37.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585464800,0,0,0,39,0,0,0.00,0.74,0.85,35,471,-64.23,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.45,6.91,38.50,34.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585465800,0,0,0,39,0,0,0.00,0.74,0.82,75,471,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,39.00,32.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585466800,0,0,0,39,0,0,0.00,0.74,0.82,35,471,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.00,34.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585467800,0,0,0,39,0,0,0.00,0.74,0.82,75,471,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.00,33.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585468800,0,0,0,39,0,0,0.00,0.74,0.82,75,456,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,37.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585469800,0,0,0,39,0,0,0.00,0.74,0.82,75,471,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,35.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585470800,0,0,0,39,0,0,0.00,0.74,0.82,75,471,-64.15,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.37,6.92,38.00,35.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585471800,0,0,0,39,1,1,0.00,1.50,1.48,129,431,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,38.50,37.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585472800,0,0,0,39,0,0,0.00,0.74,0.78,40,699,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.30,6.92,60.00,35.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585473800,0,0,0,39,0,0,0.00,0.74,0.78,40,716,-64.17,-65.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.39,6.92,37.50,35.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585474800,0,0,0,39,0,0,0.00,0.74,0.74,75,391,-64.23,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.45,6.91,38.50,34.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585475800,0,0,0,39,0,0,0.00,0.74,0.78,40,714,-64.33,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.55,6.91,60.00,35.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585476800,0,0,0,39,0,0,0.00,0.74,0.82,40,704,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.30,6.92,39.00,35.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585477800,0,0,0,39,0,0,0.00,0.74,0.78,40,709,-64.42,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.64,6.91,37.00,36.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585478800,0,0,0,39,0,0,0.00,2.18,0.78,90,741,-64.46,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.68,6.90,37.50,36.00,0,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585479800,0,0,0,39,0,0,437.00,0.74,0.78,75,421,-64.42,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.64,6.91,39.00,35.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585480800,0,0,0,39,0,0,109.00,0.74,0.78,35,426,-64.15,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.37,6.92,38.00,34.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585481800,0,0,0,39,0,0,423.00,0.74,0.78,75,426,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.00,33.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585482800,0,0,0,39,0,0,0.00,0.74,0.78,40,719,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,60.50,30.00,1,0,0.00,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585483800,0,0,0,39,0,0,0.00,2.18,0.82,81,724,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.50,33.00,1,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754585484800,0,0,0,39,0,0,0.00,2.18,0.82,90,744,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,35.00,1,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754585485800,0,0,0,39,0,0,0.00,2.18,0.82,90,744,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,39.00,34.00,1,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754585486800,0,0,0,39,0,0,0.00,0.74,0.82,40,734,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,33.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754585487800,0,0,0,39,0,0,0.00,0.74,0.78,40,729,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,32.00,2,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754585488800,0,0,0,39,0,0,0.00,2.18,0.80,130,724,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.00,33.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754585489800,0,0,0,39,0,0,0.00,2.18,0.82,81,751,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.00,34.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754585490800,0,0,0,39,0,0,108.00,1.46,0.82,65,754,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.50,31.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754585491800,0,0,0,39,0,0,84.00,1.46,0.85,65,754,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.50,34.00,1,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754585492800,0,0,0,39,0,0,89.00,0.74,0.78,40,739,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,33.00,1,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754585493800,0,0,0,39,0,0,21.00,0.74,0.80,80,724,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,106,-32.96,205.86,18.50,34.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754585494800,0,0,0,39,0,0,0.00,1.46,0.82,65,766,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,106,-32.96,205.86,18.50,36.00,0,0,0.00,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754585495800,0,0,0,39,0,0,0.00,2.16,0.06,80,125,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.50,36.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754585496800,1,49,0,39,0,0,0.00,2.18,0.82,90,764,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,10,5,-46.22,6.92,38.00,35.00,0,1,0.00,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754585497800,1,49,0,39,0,0,0.00,2.21,0.78,211,1370,-64.17,-65.00,-64.00,-64.00,-64.00,-64.00,6,5,-46.39,6.92,36.00,32.00,0,1,0.03,0.00,0.29,0.02,0.00,0.00,1,0,0,
1754585498800,1,49,0,39,0,0,0.00,15.14,0.76,653,801,-64.31,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.53,6.91,38.50,32.00,0,0,0.02,0.00,0.29,0.02,0.00,0.00,0,0,0,
1754585499800,1,49,0,39,0,0,0.00,10.24,0.00,661,729,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,8,5,-46.47,6.91,39.00,34.00,1,2,0.08,0.00,0.29,0.02,0.00,0.00,2,0,0,
1754585500800,1,49,0,39,0,0,0.00,11.46,1.29,389,689,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,2,5,-46.72,6.90,38.00,33.00,0,2,0.07,0.00,0.30,0.02,0.00,0.00,2,0,0,
1754585501800,1,49,0,39,0,0,0.00,16.72,0.00,699,50,,,,,,,0,5,,0.00,38.00,38.00,0,0,0.02,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585502800,1,49,0,39,1,1,0.00,14.73,1.74,709,781,-64.91,-65.00,-65.00,-65.00,-65.00,-64.00,11,5,-47.13,6.89,36.00,35.00,0,0,0.03,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585503800,1,49,0,39,0,0,0.00,4.50,0.46,367,1325,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,2,5,-47.22,6.88,37.00,34.00,0,1,0.12,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754585504800,1,49,0,39,1,1,0.00,3.70,1.14,135,1390,-64.23,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.45,6.91,40.00,31.00,0,1,0.06,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754585505800,1,49,0,39,0,0,0.00,12.98,0.76,538,786,-64.17,-65.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.39,6.92,38.50,33.00,0,0,0.03,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585506800,1,49,0,39,1,1,0.00,10.85,1.50,552,1375,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,8,5,-46.47,6.91,39.50,33.00,0,0,0.10,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585507800,1,49,0,39,0,0,0.00,4.32,0.02,200,789,-64.42,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.64,6.91,38.50,34.00,0,0,0.05,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585508800,1,49,0,39,0,0,0.00,0.00,0.00,112,1325,-64.80,-65.00,-65.00,-65.00,-65.00,-64.00,5,5,-47.02,6.89,37.50,36.00,0,0,0.08,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585509800,1,49,0,39,0,0,0.00,0.00,0.00,181,50,,,,,,,0,5,,0.00,37.50,37.00,0,0,0.05,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585510800,1,49,0,39,0,0,0.00,0.40,0.31,64,50,,,,,,,0,5,,0.00,37.50,35.00,0,0,0.02,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585511800,1,49,0,39,0,0,0.00,0.95,0.73,138,50,,,,,,,0,5,,0.00,38.00,36.00,0,0,0.01,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585512800,1,49,0,39,3,3,0.00,6.78,3.17,405,761,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,8,5,-46.72,6.90,39.00,32.00,0,1,0.02,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754585513800,1,49,0,39,0,0,0.00,2.93,0.76,236,1392,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,7,5,-46.22,6.92,43.00,32.00,0,1,0.09,0.00,0.30,0.02,0.00,0.00,1,0,0,
1754585514800,1,49,0,39,0,0,0.00,15.97,0.78,737,774,-64.23,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.45,6.91,38.50,34.00,0,0,0.06,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585515800,1,49,0,39,0,0,0.00,16.58,0.78,703,789,-64.09,-65.00,-64.00,-64.00,-64.00,-64.00,11,5,-46.31,6.92,38.00,34.00,0,0,0.05,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585516800,1,49,0,39,0,0,0.00,8.66,1.18,464,1360,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,2,21,-39.99,33.61,31.50,32.00,0,0,0.05,0.00,0.30,0.02,0.00,0.00,0,0,0,
1754585517800,1,49,0,39,0,0,0.00,1.49,0.78,145,1355,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,8,5,-46.22,6.92,40.00,32.00,0,2,0.06,0.00,0.30,0.02,0.00,0.00,2,0,0,
1754585518800,1,49,0,39,0,0,0.00,8.66,0.76,290,784,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.30,6.92,37.50,30.00,0,0,0.04,0.00,0.30,0.02,0.00,0.00,0,0,0,
