Time (UNIX ms),Reporting Time Offset (ms),E2 Node ID,UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,PHY.NPrbDl,PHY.DerivedRssiDl (dBm),PHY.DerivedRsrqDl (dB),PUSCH.Snr (dB),PUCCH.Snr (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,DRB.DerivedCQIDl,PHY.CqiWb1TbDl,PHY.CqiWb2TbDl,
1763417133250,-1,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,21,28,0.05,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417133250,-1,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417133250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417134250,2,gNB,1,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,20,28,0.05,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417134250,2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417134250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417135250,-1,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,18,28,0.04,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417135250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417135250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417136250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,16,28,0.03,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417136250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417136250,0,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417137250,-2,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,14,28,0.02,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417137250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417137250,-1,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417138250,2,gNB,1,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,24.00,12,28,0.02,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417138250,2,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.00,19.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417138250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,17.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417139250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,24.00,10,28,0.02,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417139250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,19.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417139250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417140250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,24.00,8,28,0.01,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417140250,1,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,19.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417140250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417141250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,63.50,24.00,6,28,0.01,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417141250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,19.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417141250,1,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417142250,1,gNB,1,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,24.00,5,28,0.01,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417142250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,19.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417142250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417143250,-1,gNB,1,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,63.50,21.00,3,27,0.01,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417143250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,19.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417143250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417144250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,1,27,0.01,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417144250,0,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417144250,0,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417145250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,63.50,21.00,0,27,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417145250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417145250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417146250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,27,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417146250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.50,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417146250,1,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417147250,1,gNB,1,191,13,1827.00,192.51,14.87,300,1164,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,94,-13.48,306.90,19.00,21.00,0,26,0.00,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763417147250,1,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417147250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417148250,-1,gNB,1,1066,18,2280.00,1070.90,18.45,1739,1092,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,30,-18.44,71.60,19.00,21.00,2,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417148250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417148250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417149250,0,gNB,1,1066,0,1945.00,1070.85,0.12,1622,292,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,3,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417149250,0,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417149250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417150250,0,gNB,1,1078,4,2321.67,1070.87,4.91,1677,607,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,5,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417150250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417150250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417151250,1,gNB,1,1066,9,2338.44,1082.97,9.58,1595,342,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,35,-17.77,86.68,19.00,21.00,7,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417151250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417151250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417152250,1,gNB,1,1066,4,1821.67,1070.87,4.92,1626,330,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,29,-18.58,68.66,19.00,21.00,8,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417152250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417152250,1,gNB,3,0,0,0.00,0.00,0.00,5,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417153250,-1,gNB,1,1066,0,1659.00,1070.89,4.58,1687,328,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,106,-12.96,360.01,18.00,21.00,10,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417153250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417153250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417154250,1,gNB,1,1066,9,2607.11,1070.90,5.24,1580,298,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,13,-22.07,25.92,19.00,21.00,12,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417154250,1,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417154250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417155250,-2,gNB,1,1066,4,1037.33,1070.87,4.88,1651,280,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,105,-13.00,355.49,18.50,24.00,13,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417155250,-1,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417155250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417156250,2,gNB,1,1078,4,1782.88,1070.87,4.88,1595,254,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,83,-14.02,260.53,18.50,21.00,15,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417156250,2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417156250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417157250,-1,gNB,1,1066,4,1831.12,1070.87,4.86,1602,176,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,17,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417157250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417157250,-1,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417158250,1,gNB,1,1066,0,1987.67,1082.88,0.88,1637,218,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,19.00,19,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417158250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417158250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417159250,-1,gNB,1,1066,9,1747.11,1070.90,8.88,1630,180,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,60,-15.43,171.13,19.00,21.00,20,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417159250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417159250,-1,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417160250,1,gNB,1,1054,4,2185.25,1058.84,4.88,1611,164,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,52,-16.05,142.57,19.00,21.00,22,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417160250,1,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417160250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417161250,0,gNB,1,1078,0,2448.78,1082.88,1.36,1662,150,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,24.00,24,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417161250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,17.50,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417161250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417162250,0,gNB,1,1066,4,1876.00,1070.87,5.04,1600,99,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,21.00,26,28,0.04,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417162250,0,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417162250,0,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417163250,0,gNB,1,1078,9,1110.67,1082.93,8.20,1646,138,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,39,-17.30,99.20,19.50,21.00,26,28,0.09,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417163250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417163250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417164250,1,gNB,1,1066,4,2020.33,1070.87,4.90,1647,150,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,45,-16.68,118.73,19.50,21.00,24,28,0.16,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417164250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417164250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,17.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417165250,-1,gNB,1,1066,4,2782.89,1070.87,4.88,1651,150,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,45,-16.68,118.73,19.00,21.00,24,28,0.13,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417165250,-1,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417165250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417166250,0,gNB,1,1066,0,1819.44,1070.89,1.36,1670,105,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,24,28,0.11,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417166250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417166250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417167250,0,gNB,1,1066,9,1540.75,1058.86,8.40,1539,195,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,45,-16.68,118.73,20.00,21.00,24,28,0.10,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417167250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417167250,0,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417168250,-1,gNB,1,1174,0,2427.00,1191.17,1.38,1708,150,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.00,21.00,24,28,0.08,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417168250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417168250,-1,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417169250,1,gNB,1,1054,9,0.00,1058.90,8.42,1590,150,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,45,-16.68,118.73,19.00,21.00,24,28,0.06,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763417169250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763417169250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
