Time (UNIX ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP (dBm),N_RSRP_MEAS,N_PRB,RSSI (dBm),RSRQ (dB),PUSCH_SNR (dB),PUCCH_SNR (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,CQI_SINGLE_CODEWORD,CQI_DUAL_CODEWORD,
1746813680041,17,208,220,68.00,209.75,223.86,731,6262,-76.00,16,5,-58.22,6.53,19.00,16.00,6,18,0.11,0.09,0.18,0.44,0.00,0.08,0,0,
1746813681041,17,220,220,912.00,221.63,223.50,876,4914,-76.31,16,5,-58.53,6.52,19.50,19.00,7,12,0.05,0.18,0.18,0.44,0.00,0.08,0,0,
1746813682041,17,220,220,803.00,221.88,223.74,1356,5255,-76.31,16,5,-58.53,6.52,19.00,12.00,7,11,0.10,0.07,0.18,0.43,0.00,0.08,0,0,
1746813683041,17,220,208,179.50,221.78,220.40,1088,5416,-76.25,16,27,-51.14,40.25,16.00,19.00,7,17,0.12,0.04,0.18,0.43,0.00,0.08,0,0,
1746813684041,17,220,220,195.00,281.86,214.47,922,5149,-76.38,16,5,-58.59,6.52,18.50,13.00,6,15,0.08,0.36,0.18,0.44,0.00,0.08,0,0,
1746813685041,17,220,220,377.00,221.77,223.71,1372,5569,-76.00,16,106,-44.96,179.20,20.00,15.00,7,6,0.09,0.15,0.18,0.43,0.00,0.08,0,0,
1746813686041,17,208,220,534.67,234.49,223.38,2909,6139,-76.00,16,5,-58.22,6.53,17.50,15.00,7,2,0.11,0.34,0.18,0.44,0.00,0.08,0,0,
1746813687041,17,220,208,4156.67,236.45,223.53,7553,5617,-76.00,16,106,-44.96,179.20,20.00,10.00,5,0,0.12,0.24,0.18,0.44,0.00,0.08,0,0,
1746813688041,17,220,232,2186.88,236.35,223.40,7572,6039,-76.19,16,5,-58.41,6.52,16.50,15.00,6,0,0.05,0.25,0.18,0.44,0.00,0.08,0,0,
1746813689041,17,220,220,1463.33,273.32,223.26,8948,6265,-76.00,16,47,-48.49,73.67,22.00,10.00,6,0,0.09,0.34,0.18,0.44,0.00,0.08,0,0,
1746813690041,17,220,208,1441.10,224.34,211.60,7360,5218,-76.00,16,5,-58.22,6.53,18.00,11.00,7,0,0.12,0.27,0.18,0.44,0.00,0.08,0,0,
1746813691041,17,220,220,918.88,220.63,223.63,7313,5420,-76.00,16,5,-58.22,6.53,16.50,11.00,6,0,0.09,0.11,0.18,0.44,0.00,0.08,0,0,
1746813692041,17,208,220,1174.50,215.63,223.62,7018,5254,-76.00,16,90,-45.67,149.78,21.00,12.00,7,0,0.08,0.19,0.18,0.44,0.00,0.08,0,0,
1746813693041,17,220,220,1830.25,236.55,223.57,7792,5132,-76.00,16,5,-58.22,6.53,18.50,14.00,6,0,0.13,0.19,0.18,0.44,0.00,0.08,0,0,
1746813694041,17,220,220,2021.88,224.12,223.54,7268,5199,-76.00,16,57,-47.65,90.91,22.50,13.00,6,0,0.06,0.22,0.18,0.44,0.00,0.08,0,0,
1746813695041,17,220,208,1377.11,224.24,211.72,7293,6040,-76.00,16,5,-58.22,6.53,17.50,12.00,6,0,0.14,0.09,0.18,0.44,0.00,0.08,0,0,
1746813696041,17,220,220,1717.10,224.20,223.62,7272,4982,-76.00,16,5,-58.22,6.53,17.50,11.00,6,0,0.05,0.07,0.18,0.44,0.00,0.08,0,0,
1746813697041,17,220,232,1283.17,246.58,235.42,6182,6002,-76.00,16,90,-45.67,149.78,20.50,10.00,7,1,0.09,0.30,0.18,0.44,0.00,0.08,0,0,
1746813698041,17,208,208,925.25,225.34,211.73,7079,5124,-76.00,16,5,-58.22,6.53,18.00,11.00,7,0,0.12,0.14,0.18,0.44,0.00,0.08,0,0,
1746813699041,17,220,220,1744.88,224.30,223.86,7292,5881,-76.00,16,5,-58.22,6.53,17.00,12.00,6,0,0.14,0.08,0.18,0.44,0.00,0.08,0,0,
1746813700041,17,220,220,1914.50,224.08,223.77,7200,5246,-76.00,16,5,-58.22,6.53,16.50,12.00,6,0,0.05,0.07,0.18,0.44,0.00,0.08,0,0,
1746813701041,17,220,208,796.75,223.33,211.57,4769,5677,-76.00,16,28,-50.74,41.94,22.00,10.00,7,5,0.14,0.11,0.18,0.44,0.00,0.08,0,0,
1746813702041,17,220,220,1734.56,223.81,223.64,6066,5485,-76.00,16,5,-58.22,6.53,18.50,14.00,6,0,0.11,0.13,0.18,0.43,0.00,0.08,0,0,
1746813703041,17,220,208,1115.86,241.35,211.39,7911,4863,-76.00,16,47,-48.49,73.67,21.50,12.00,7,0,0.05,0.18,0.18,0.44,0.00,0.08,0,0,
1746813704041,17,208,232,957.25,219.26,235.48,7129,5852,-76.00,16,74,-46.52,120.90,21.50,13.00,5,0,0.13,0.14,0.18,0.44,0.00,0.08,0,0,
1746813705041,17,220,220,1593.25,224.20,223.29,7272,6574,-76.00,16,5,-58.22,6.53,18.00,16.00,6,0,0.05,0.12,0.18,0.43,0.00,0.08,0,0,
1746813706041,17,220,220,1677.75,224.31,223.84,7300,6357,-76.00,16,27,-50.89,40.32,16.00,12.00,7,0,0.10,0.07,0.18,0.43,0.00,0.08,0,0,
1746813707041,17,220,208,598.60,223.80,211.77,6190,5894,-76.00,16,5,-58.22,6.53,18.00,13.00,7,4,0.15,0.04,0.18,0.43,0.00,0.08,0,0,
1746813708041,17,220,232,209.00,282.12,235.29,2104,5420,-76.00,16,106,-44.96,179.20,20.00,10.00,6,8,0.08,0.27,0.18,0.43,0.00,0.08,0,0,
1746813709041,17,220,196,966.14,239.85,199.30,4343,4452,-76.00,16,106,-44.96,179.20,20.00,10.00,8,0,0.09,0.32,0.18,0.43,0.00,0.08,0,0,
1746813710041,17,208,232,1417.20,231.38,235.50,7548,6327,-76.00,16,5,-58.22,6.53,17.00,10.00,3,0,0.10,0.38,0.18,0.44,0.00,0.08,0,0,
1746813711041,17,220,208,3518.25,236.34,211.27,7564,6015,-76.00,16,106,-44.96,179.20,20.50,10.00,4,0,0.04,0.26,0.18,0.44,0.00,0.08,0,0,
1746813712041,17,220,232,3045.88,261.02,235.54,8448,5478,-76.00,16,90,-45.67,149.78,21.00,10.00,7,0,0.15,0.32,0.18,0.44,0.00,0.08,0,0,
1746813713041,17,220,220,3254.88,236.30,223.44,7573,5500,-76.00,16,106,-44.96,179.20,20.50,10.00,6,0,0.10,0.24,0.18,0.44,0.00,0.08,0,0,
1746813714041,17,220,196,2055.33,260.90,203.71,8549,4771,-76.00,16,106,-44.96,179.20,20.00,10.00,8,0,0.07,0.34,0.18,0.44,0.00,0.08,0,0,
1746813715041,17,220,232,902.17,239.93,231.19,7876,4432,-76.00,16,5,-58.22,6.53,17.00,14.00,6,0,0.12,0.23,0.18,0.44,0.00,0.08,0,0,
1746813716041,17,208,220,1267.80,257.29,223.28,8448,5055,-76.00,16,99,-45.25,166.27,20.50,11.00,7,0,0.05,0.33,0.18,0.45,0.00,0.08,0,0,
1746813717041,17,220,196,2357.90,248.79,199.91,8157,5350,-75.94,16,5,-58.16,6.53,16.00,11.00,7,0,0.11,0.30,0.18,0.45,0.00,0.08,0,0,
1746813718041,17,220,232,1573.62,236.62,243.94,7731,6721,-75.75,16,5,-57.97,6.53,17.00,13.00,7,0,0.10,0.29,0.18,0.45,0.00,0.08,0,0,
1746813719041,17,220,220,2809.78,272.92,214.54,8801,5685,-75.75,16,56,-47.48,89.35,22.00,10.00,7,0,0.10,0.32,0.18,0.45,0.00,0.08,0,0,
1746813720041,17,220,220,2053.78,248.64,223.66,8140,5720,-75.94,16,90,-45.60,149.87,20.50,11.00,7,0,0.14,0.23,0.18,0.45,0.00,0.08,0,0,
1746813721041,17,220,220,878.50,252.53,223.42,8388,5695,-76.00,16,57,-47.65,90.91,22.50,10.00,6,0,0.10,0.26,0.18,0.45,0.00,0.08,0,0,
1746813722041,17,208,220,1019.80,220.52,223.74,7162,5068,-76.00,16,5,-58.22,6.53,19.00,13.00,7,0,0.06,0.13,0.18,0.45,0.00,0.08,0,0,
1746813723041,17,220,220,1484.29,224.31,223.74,7222,6436,-76.00,16,106,-44.96,179.20,20.00,15.00,7,1,0.14,0.05,0.18,0.45,0.00,0.08,0,0,
1746813724041,17,220,220,1031.00,222.28,223.78,2757,5241,-76.00,16,5,-58.22,6.53,18.50,14.00,6,10,0.07,0.02,0.18,0.45,0.00,0.08,0,0,
1746813725041,17,220,208,946.00,221.75,211.90,984,5249,-76.00,16,5,-58.22,6.53,18.00,16.00,7,19,0.09,0.02,0.18,0.45,0.00,0.08,0,0,
1746813726041,17,220,220,881.50,233.74,223.35,666,5324,-76.00,16,106,-44.96,179.20,20.00,15.00,7,20,0.09,0.13,0.18,0.45,0.00,0.08,0,0,
1746813727041,17,220,220,316.00,221.86,223.80,655,6862,-76.00,16,27,-50.89,40.32,15.50,14.00,7,20,0.13,0.08,0.18,0.45,0.00,0.08,0,0,
1746813728041,17,208,220,483.00,245.73,223.78,725,5415,-76.00,16,5,-58.22,6.53,17.50,13.00,6,20,0.07,0.09,0.18,0.45,0.00,0.08,0,0,
1746813729041,17,220,220,605.50,233.77,223.78,686,5548,-76.00,16,27,-50.89,40.32,16.00,15.00,7,19,0.11,0.07,0.18,0.45,0.00,0.08,0,0,
1746813730041,17,220,220,931.50,221.76,223.66,708,5763,-76.00,16,5,-58.22,6.53,18.00,17.00,6,17,0.10,0.14,0.18,0.45,0.00,0.08,0,0,
1746813731041,17,220,208,770.50,233.74,211.81,848,5497,-76.00,16,5,-58.22,6.53,18.50,15.00,7,15,0.08,0.06,0.18,0.45,0.00,0.08,0,0,
1746813732041,17,220,220,929.50,226.46,223.30,1093,5265,-76.00,16,106,-44.96,179.20,20.00,16.00,7,9,0.12,0.16,0.18,0.45,0.00,0.08,0,0,
1746813733041,17,220,220,665.00,250.74,223.46,2270,5401,-76.25,16,5,-58.47,6.52,18.50,15.00,6,3,0.10,0.32,0.18,0.45,0.00,0.08,0,0,
1746813734041,17,208,220,1257.40,223.91,223.78,6597,5664,-76.12,16,5,-58.34,6.52,18.00,17.00,7,0,0.09,0.12,0.18,0.45,0.00,0.08,0,0,
1746813735041,17,220,220,1575.67,224.41,223.73,7441,5724,-76.00,16,106,-44.96,179.20,19.50,16.00,7,0,0.09,0.08,0.18,0.45,0.00,0.08,0,0,
1746813736041,17,220,220,889.00,223.59,223.42,5719,6572,-76.00,16,68,-46.88,110.23,21.50,15.00,5,5,0.10,0.03,0.18,0.45,0.00,0.08,0,0,
1746813737041,17,220,208,1424.00,246.24,211.39,2390,6005,-76.00,16,5,-58.22,6.53,19.00,17.00,7,5,0.06,0.11,0.18,0.45,0.00,0.08,0,0,
1746813738041,17,220,220,727.00,222.32,223.64,2264,5707,-76.19,16,5,-58.41,6.52,16.00,12.00,6,7,0.11,0.04,0.18,0.45,0.00,0.08,0,0,
1746813739041,17,208,220,19.00,209.69,223.78,1304,5214,-76.12,16,27,-51.02,40.29,15.50,16.00,7,12,0.05,0.02,0.18,0.45,0.00,0.08,0,0,
1746813740041,17,220,220,213.00,221.81,223.69,877,6244,-76.19,16,90,-45.85,149.54,20.50,13.00,7,16,0.15,0.11,0.18,0.45,0.00,0.08,0,0,
1746813741041,17,220,220,641.00,221.66,223.78,931,5217,-76.19,16,5,-58.41,6.52,18.00,17.00,6,15,0.08,0.09,0.18,0.45,0.00,0.08,0,0,
1746813742041,17,220,220,580.50,281.83,223.28,1189,4574,-76.00,16,5,-58.22,6.53,17.50,13.00,6,9,0.16,0.35,0.18,0.45,0.00,0.08,0,0,
1746813743041,17,220,220,1805.86,222.52,223.75,3222,5089,-76.12,16,5,-58.34,6.52,17.50,10.00,6,0,0.06,0.20,0.18,0.45,0.00,0.08,0,0,
1746813744041,17,220,208,1774.50,224.28,211.71,7287,5933,-76.25,16,27,-51.14,40.25,15.50,18.00,6,0,0.16,0.17,0.18,0.45,0.00,0.08,0,0,
1746813745041,17,208,220,1503.80,212.01,223.71,6980,5063,-76.38,16,5,-58.59,6.52,17.50,10.00,6,0,0.07,0.22,0.18,0.45,0.00,0.08,0,0,
1746813746041,17,220,220,967.60,224.22,223.94,7222,6054,-76.38,16,90,-46.04,149.30,20.50,13.00,7,0,0.14,0.13,0.18,0.45,0.00,0.08,0,0,
1746813747041,17,220,220,1335.44,224.20,223.74,7277,5237,-76.19,16,5,-58.41,6.52,18.00,16.00,6,0,0.08,0.06,0.18,0.45,0.00,0.08,0,0,
1746813748041,17,220,208,633.00,222.63,220.44,3495,6021,-76.06,16,5,-58.28,6.53,17.50,12.00,7,8,0.10,0.02,0.18,0.44,0.00,0.08,0,0,
1746813749041,17,220,220,542.50,221.80,215.16,1160,6091,-76.06,16,5,-58.28,6.53,17.50,14.00,6,17,0.12,0.03,0.18,0.44,0.00,0.08,0,0,
1746813750041,17,220,220,743.50,245.70,223.42,799,4778,-76.12,16,5,-58.34,6.52,17.50,11.00,7,17,0.05,0.26,0.18,0.44,0.00,0.08,0,0,
1746813751041,17,208,220,356.00,209.88,223.74,1151,6380,-76.12,16,5,-58.34,6.52,17.50,13.00,6,11,0.16,0.11,0.18,0.44,0.00,0.08,0,0,
1746813752041,17,220,220,405.00,221.76,223.78,1379,5241,-76.31,16,5,-58.53,6.52,18.50,12.00,6,12,0.06,0.04,0.18,0.44,0.00,0.08,0,0,
1746813753041,17,220,220,352.50,221.78,223.80,806,6086,-76.25,16,27,-51.14,40.25,16.00,11.00,7,21,0.14,0.04,0.18,0.44,0.00,0.08,0,0,
1746813754041,17,220,220,471.00,221.66,223.83,617,5275,-76.06,16,5,-58.28,6.53,18.50,16.00,6,20,0.07,0.09,0.18,0.44,0.00,0.08,0,0,
1746813755041,17,220,208,410.00,233.79,211.77,677,5859,-76.06,16,5,-58.28,6.53,18.00,11.00,7,20,0.13,0.06,0.18,0.44,0.00,0.08,0,0,
1746813756041,17,220,220,542.50,233.81,223.57,691,5518,-76.19,16,5,-58.41,6.52,18.50,17.00,6,21,0.09,0.09,0.18,0.44,0.00,0.08,0,0,
1746813757041,17,208,220,182.00,209.63,223.74,748,5721,-76.00,16,90,-45.67,149.78,20.50,14.00,7,17,0.06,0.13,0.18,0.44,0.00,0.08,0,0,
1746813758041,17,220,220,296.00,221.81,223.74,838,5531,-76.19,16,5,-58.41,6.52,18.00,14.00,6,17,0.14,0.11,0.18,0.44,0.00,0.08,0,0,
1746813759041,17,220,220,405.00,221.64,223.78,829,5094,-76.31,16,5,-58.53,6.52,19.00,18.00,6,16,0.06,0.09,0.18,0.44,0.00,0.08,0,0,
1746813760041,17,220,208,319.00,221.78,220.40,869,6336,-76.31,16,5,-58.53,6.52,18.00,13.00,7,15,0.13,0.06,0.18,0.44,0.00,0.08,0,0,
1746813761041,17,220,220,1166.00,221.66,215.06,801,5555,-76.38,16,5,-58.59,6.52,20.00,18.00,6,18,0.08,0.04,0.18,0.44,0.00,0.08,0,0,
1746813762041,17,220,220,461.50,233.78,223.56,807,5988,-76.31,16,106,-45.27,178.70,20.00,17.00,7,18,0.10,0.10,0.18,0.44,0.00,0.08,0,0,
1746813763041,17,208,220,256.00,221.71,223.72,758,5036,-76.50,16,5,-58.72,6.51,18.00,10.00,6,16,0.12,0.21,0.18,0.44,0.00,0.08,0,0,
1746813764041,17,220,220,143.00,221.72,223.78,1111,5183,-76.50,16,27,-51.39,40.19,15.50,19.00,7,11,0.05,0.10,0.18,0.44,0.00,0.08,0,0,
1746813765041,17,220,220,213.00,221.88,223.70,1312,5810,-76.38,16,27,-51.27,40.22,15.50,14.00,7,11,0.08,0.05,0.18,0.44,0.00,0.08,0,0,
1746813766041,17,220,220,379.00,221.87,223.74,1051,6188,-76.25,16,5,-58.47,6.52,18.00,15.00,6,16,0.17,0.06,0.18,0.44,0.00,0.08,0,0,
1746813767041,17,220,208,1094.50,221.62,211.76,744,5250,-76.25,16,5,-58.47,6.52,18.00,16.00,6,17,0.06,0.06,0.18,0.44,0.00,0.08,0,0,
1746813768041,17,220,220,1149.00,221.76,223.73,833,5989,-76.56,16,106,-45.52,178.30,20.00,12.00,7,17,0.13,0.07,0.18,0.44,0.00,0.08,0,0,
1746813769041,17,208,220,125.00,209.80,223.74,746,5986,-76.56,16,5,-58.78,6.51,19.50,17.00,6,17,0.14,0.10,0.18,0.44,0.00,0.08,0,0,
1746813770041,17,220,220,490.00,221.64,223.78,856,5241,-76.19,16,5,-58.41,6.52,18.00,11.00,6,15,0.06,0.06,0.18,0.44,0.00,0.08,0,0,
1746813771041,17,220,220,138.00,221.78,223.88,769,5977,-76.00,16,5,-58.22,6.53,19.00,16.00,7,17,0.11,0.04,0.18,0.44,0.00,0.08,0,0,
1746813772041,17,220,208,345.50,221.78,220.30,834,5397,-76.25,16,5,-58.47,6.52,18.00,17.00,7,16,0.14,0.13,0.18,0.44,0.00,0.08,0,0,
1746813773041,17,220,220,864.00,221.70,215.06,796,5388,-76.25,16,5,-58.47,6.52,18.00,12.00,6,14,0.08,0.05,0.18,0.44,0.00,0.08,0,0,
1746813774041,17,220,220,1058.00,221.71,223.63,1008,5341,-76.62,16,27,-51.52,40.16,15.50,18.00,7,14,0.10,0.06,0.18,0.44,0.00,0.08,0,0,
1746813775041,17,208,220,399.00,221.75,223.74,911,5380,-76.44,16,5,-58.66,6.52,19.50,15.00,6,15,0.09,0.05,0.18,0.44,0.00,0.08,0,0,
1746813776041,17,220,220,345.00,221.69,223.78,897,5430,-76.00,16,90,-45.67,149.78,20.50,13.00,7,16,0.10,0.05,0.18,0.44,0.00,0.08,0,0,
1746813777041,17,220,220,276.00,221.83,223.74,793,5881,-76.06,16,5,-58.28,6.53,18.00,17.00,6,17,0.13,0.06,0.18,0.44,0.00,0.08,0,0,
1746813778041,17,220,220,349.00,221.64,223.78,818,5103,-76.06,16,5,-58.28,6.53,18.00,16.00,6,17,0.05,0.07,0.18,0.44,0.00,0.08,0,0,
1746813779041,17,220,208,773.50,221.78,211.72,833,6633,-76.00,16,5,-58.22,6.53,20.00,15.00,6,17,0.14,0.07,0.18,0.44,0.00,0.08,0,0,
1746813780041,17,220,220,893.00,221.64,223.63,884,4986,-76.00,16,5,-58.22,6.53,18.00,18.00,6,16,0.05,0.10,0.18,0.44,0.00,0.08,0,0,
1746813781041,17,208,220,160.00,209.82,223.74,786,6795,-76.19,16,106,-45.14,178.90,20.00,17.00,7,15,0.14,0.07,0.18,0.44,0.00,0.08,0,0,
1746813782041,17,220,220,237.00,221.73,223.78,901,5379,-76.12,16,5,-58.34,6.52,19.00,14.00,6,15,0.07,0.06,0.18,0.44,0.00,0.08,0,0,
1746813783041,17,220,220,122.50,221.76,223.88,873,5686,-76.12,16,5,-58.34,6.52,18.50,16.00,7,16,0.11,0.04,0.18,0.44,0.00,0.08,0,0,
1746813784041,17,220,220,249.50,233.81,223.81,767,5509,-76.12,16,5,-58.34,6.52,18.50,16.00,6,19,0.09,0.06,0.18,0.44,0.00,0.08,0,0,
1746813785041,17,220,208,689.50,221.66,211.81,789,5870,-76.00,16,5,-58.22,6.53,18.50,14.00,7,17,0.08,0.07,0.18,0.44,0.00,0.08,0,0,
1746813786041,17,220,220,848.50,221.81,223.72,758,6576,-76.00,16,5,-58.22,6.53,18.00,11.00,6,18,0.11,0.06,0.18,0.44,0.00,0.08,0,0,
1746813787041,17,208,220,62.00,221.68,223.81,831,5210,-76.00,16,27,-50.89,40.32,16.00,15.00,7,17,0.05,0.07,0.18,0.44,0.00,0.08,0,0,
1746813788041,17,220,220,88.00,221.81,223.74,893,6234,-76.00,16,90,-45.67,149.78,20.50,11.00,7,17,0.14,0.14,0.18,0.44,0.00,0.08,0,0,
1746813789041,17,220,208,442.00,233.65,211.46,750,4841,-76.06,16,103,-45.14,173.55,20.00,10.00,6,15,0.08,0.18,0.18,0.44,0.00,0.08,0,0,
1746813790041,17,220,220,312.00,245.83,232.39,1352,5853,-76.12,16,5,-58.34,6.52,18.00,13.00,7,7,0.09,0.15,0.18,0.44,0.00,0.08,0,0,
1746813791041,17,220,232,538.33,221.96,226.91,1887,5486,-76.00,16,28,-50.74,41.94,16.00,10.00,7,5,0.11,0.25,0.18,0.44,0.00,0.08,0,0,
1746813792041,17,220,208,1530.25,223.50,211.71,5453,6027,-76.00,16,5,-58.22,6.53,18.00,11.00,6,0,0.10,0.12,0.18,0.44,0.00,0.08,0,0,
1746813793041,17,208,220,2186.00,216.68,223.45,7107,5332,-76.12,16,90,-45.79,149.62,21.00,12.00,7,0,0.05,0.27,0.18,0.44,0.00,0.08,0,0,
1746813794041,17,220,220,1561.20,236.55,223.70,7786,6114,-76.19,16,66,-47.20,106.53,21.50,10.00,6,0,0.10,0.31,0.18,0.44,0.00,0.08,0,0,
1746813795041,17,220,220,1301.60,236.35,223.54,7699,4955,-76.00,16,27,-50.89,40.32,14.50,15.00,7,0,0.06,0.27,0.18,0.45,0.00,0.08,0,0,
1746813796041,17,220,208,2006.22,273.31,211.23,8877,5886,-76.00,16,103,-45.08,173.65,20.50,10.00,6,0,0.11,0.44,0.18,0.45,0.00,0.08,0,0,
1746813797041,17,220,220,1314.22,272.86,223.72,8926,5408,-76.25,16,5,-58.47,6.52,18.50,17.00,7,0,0.05,0.25,0.18,0.45,0.00,0.08,0,0,
1746813798041,17,220,232,2076.78,285.22,235.68,9218,4809,-76.38,16,56,-48.10,88.92,22.50,13.00,6,0,0.07,0.52,0.18,0.45,0.00,0.08,0,0,
1746813799041,17,208,208,2049.00,212.00,211.69,6798,4940,-76.00,16,106,-44.96,179.20,20.00,15.00,7,0,0.11,0.22,0.18,0.45,0.00,0.08,0,0,
1746813800041,17,220,220,1935.86,236.64,223.72,7662,6798,-76.19,16,5,-58.41,6.52,18.50,16.00,6,0,0.14,0.19,0.18,0.45,0.00,0.08,0,0,
1746813801041,17,220,220,1809.20,231.39,223.58,7552,5035,-76.19,16,103,-45.27,173.35,20.50,10.00,6,0,0.06,0.20,0.18,0.45,0.00,0.08,0,0,
1746813802041,17,220,220,1707.56,252.23,223.46,8120,5501,-76.50,16,5,-58.72,6.51,19.00,17.00,6,0,0.13,0.21,0.18,0.46,0.00,0.08,0,0,
1746813803041,17,220,208,1238.22,241.14,211.43,7981,5002,-76.25,16,5,-58.47,6.52,19.00,14.00,6,0,0.06,0.30,0.18,0.46,0.00,0.08,0,0,
1746813804041,17,220,220,1144.25,224.20,223.59,7160,5257,-76.38,16,5,-58.59,6.52,18.00,13.00,6,0,0.14,0.12,0.18,0.46,0.00,0.08,0,0,
1746813805041,17,208,220,1880.75,212.01,223.78,6977,5234,-76.38,16,5,-58.59,6.52,19.00,16.00,6,0,0.06,0.05,0.18,0.46,0.00,0.08,0,0,
1746813806041,17,220,220,1939.50,234.52,223.53,3213,5354,-76.00,16,90,-45.67,149.78,20.50,14.00,7,4,0.06,0.19,0.18,0.45,0.00,0.08,0,0,
1746813807041,17,220,220,728.00,223.17,223.92,4570,6295,-76.31,16,5,-58.53,6.52,17.50,14.00,6,2,0.14,0.07,0.18,0.45,0.00,0.08,0,0,
1746813808041,17,220,220,629.50,222.52,223.78,3044,5259,-76.00,16,5,-58.22,6.53,18.00,15.00,6,8,0.06,0.03,0.18,0.45,0.00,0.08,0,0,
1746813809041,17,220,208,30.00,221.90,211.60,1111,5544,-76.00,16,5,-58.22,6.53,18.50,14.00,7,13,0.13,0.11,0.18,0.45,0.00,0.08,0,0,
1746813810041,17,220,220,752.50,221.91,223.53,1216,5667,-76.00,16,5,-58.22,6.53,17.00,13.00,6,11,0.16,0.08,0.18,0.45,0.00,0.08,0,0,
1746813811041,17,208,220,1335.00,209.73,223.75,1374,5241,-76.25,16,5,-58.47,6.52,19.00,16.00,6,9,0.07,0.10,0.18,0.45,0.00,0.08,0,0,
1746813812041,17,220,220,1264.50,233.96,223.61,1700,5869,-76.44,16,90,-46.10,149.22,20.50,13.00,7,5,0.09,0.16,0.18,0.45,0.00,0.08,0,0,
1746813813041,17,220,220,492.50,222.52,223.74,2458,5580,-76.19,16,5,-58.41,6.52,19.50,20.00,6,5,0.09,0.06,0.18,0.45,0.00,0.08,0,0,
1746813814041,17,220,208,1018.80,262.94,211.32,2694,4784,-76.38,16,5,-58.59,6.52,17.00,14.00,8,3,0.14,0.40,0.18,0.45,0.00,0.08,0,0,
1746813815041,17,220,220,1192.56,224.00,223.69,6839,5143,-76.38,16,5,-58.59,6.52,19.00,14.00,6,0,0.08,0.14,0.18,0.45,0.00,0.08,0,0,
1746813816041,17,220,220,1604.33,224.10,223.39,7208,4391,-76.62,16,106,-45.58,178.20,20.00,16.00,8,0,0.14,0.19,0.18,0.45,0.00,0.08,0,0,
1746813817041,17,208,220,1960.25,248.68,223.36,7927,5543,-76.44,16,64,-47.58,102.81,22.00,11.00,5,0,0.09,0.20,0.18,0.46,0.00,0.08,0,0,
1746813818041,17,220,220,1785.00,236.41,223.30,7759,6444,-76.00,16,90,-45.67,149.78,20.50,15.00,7,0,0.04,0.15,0.18,0.45,0.00,0.08,0,0,
1746813819041,17,220,220,1965.00,224.26,223.65,7171,5644,-76.00,16,27,-50.89,40.32,15.00,12.00,7,0,0.11,0.11,0.18,0.45,0.00,0.08,0,0,
1746813820041,17,220,208,881.00,224.03,211.53,6853,5356,-76.00,16,57,-47.65,90.91,22.50,11.00,6,2,0.09,0.04,0.18,0.45,0.00,0.08,0,0,
1746813821041,17,220,220,1346.33,236.26,223.70,7149,5944,-76.31,16,5,-58.53,6.52,19.50,16.00,7,0,0.07,0.12,0.18,0.45,0.00,0.08,0,0,
1746813822041,17,220,220,1482.44,224.26,223.64,7291,5675,-76.38,16,27,-51.27,40.22,16.00,13.00,7,0,0.11,0.07,0.18,0.45,0.00,0.08,0,0,
1746813823041,17,208,220,143.00,211.26,223.92,4600,5632,-76.19,16,5,-58.41,6.52,18.50,18.00,6,6,0.13,0.03,0.18,0.45,0.00,0.08,0,0,
1746813824041,17,220,220,1381.00,221.84,223.75,1498,5419,-76.19,16,90,-45.85,149.54,21.00,15.00,7,10,0.05,0.13,0.18,0.45,0.00,0.08,0,0,
1746813825041,17,220,220,890.50,221.89,223.88,1368,6082,-76.06,16,5,-58.28,6.53,17.50,13.00,6,10,0.12,0.05,0.18,0.45,0.00,0.08,0,0,
1746813826041,17,220,208,244.50,221.70,220.48,1115,5143,-76.44,16,5,-58.66,6.52,18.50,17.00,7,15,0.08,0.02,0.18,0.45,0.00,0.08,0,0,
1746813827041,17,220,220,270.50,221.80,215.10,717,6042,-76.19,16,5,-58.41,6.52,17.00,10.00,6,21,0.11,0.13,0.18,0.45,0.00,0.08,0,0,
1746813828041,17,220,220,557.50,221.64,223.63,613,4880,-76.19,16,106,-45.14,178.90,20.00,10.00,8,19,0.05,0.06,0.18,0.45,0.00,0.08,0,0,
1746813829041,17,208,220,1283.00,209.67,223.86,673,5115,-76.38,16,5,-58.59,6.52,18.00,13.00,6,18,0.10,0.08,0.18,0.45,0.00,0.08,0,0,
1746813830041,17,220,220,1377.00,233.75,223.60,903,5265,-76.06,16,106,-45.02,179.10,20.00,10.00,7,16,0.06,0.21,0.18,0.45,0.00,0.08,0,0,
1746813831041,17,220,220,607.00,233.86,223.84,1227,6008,-76.38,16,5,-58.59,6.52,18.00,15.00,6,8,0.14,0.14,0.18,0.45,0.00,0.08,0,0,
